,Product Name,Sales Volume,Rating,Number of Review,Price
379,MSI - GE76 Raider 11UH,Null,Null,Null,"$ 36,999.00"
380,Phottix - MC-10 Lavalier Microphone,Null,5,(1),$ 188.00
381,Phottix - MC-20 Cardioid Microphone Kits,Null,Null,Null,$ 298.00
382,SHURE  - MV51 MOTIV 數位大型振膜電咪高峰,Null,Null,Null,"$ 1,598.00"
383,"APPLE - MacBook Pro 13"" 2019 Silver (2.4GHz Quad-core Intel Core i5; 8GB RAM, 256GB SSD) MV992ZP/A",Null,Null,Null,"$ 10,499.00"
384,APPLE - MacBook Air 2021 Apple M1 Chip with 8-Core CPU and 7-Core GPU / 8GB RAM / 256 GB Storage (Silver),Null,Null,Null,"$ 7,789.00"
385,"APPLE - MacBook Pro 13.3"" with Touch Bar, 2.4GHz 4-core Intel Core i5 , 8GB RAM, 256GB SSD - Mid 2019 Silver",Null,Null,Null,"$ 9,399.00"
386,"APPLE - MacBook Pro 13.3"" with Touch Bar, 1.4GHz 4-core Intel Core i5 , 8GB RAM, 256GB SSD - Mid 2020 GREY",Null,Null,Null,"$ 9,299.00"
387,"APPLE - MacBook Air 13.3"" M1/8GB/256GB/7-Core GPU Notedbook MGN63ZP/A - Space Grey",Null,Null,Null,"$ 7,790.00"
388,"APPLE - MacBook Air 13.3"" M1/8GB/512GB/8-core GPU Notedbook MGN73ZP/A - Space Grey",Null,Null,Null,"$ 9,699.00"
389,"APPLE - MacBook Air 13.3"" M1/8GB/256GB/7-Core GPU Notedbook MGND3ZP/A - Gold",Null,Null,Null,"$ 7,699.00"
390,"APPLE - MacBook Air 13.3"" M1/8GB/256GB/7-Core GPU Notedbook MGN93ZP/A - Sliver",Null,Null,Null,"$ 7,790.00"
391,"APPLE - MacBook Air 13.3"" M1/8GB/512GB/8-core GPU Notedbook MGNA3ZP/A - Sliver",Null,Null,Null,"$ 9,790.00"
392,"APPLE - MacBook Air 13.3"" M1/8GB/512GB/8-core GPU Notedbook MGNE3ZP/A - Gold",Null,Null,Null,"$ 9,790.00"
393,Samsung - Galaxy Book Pro Notebook (NP930XDB-KD1HK),Null,4,(1),"$ 10,180.00"
394,Samsung - Galaxy Book Pro 360 Notebook (NP930QDB-KF2HK),Null,Null,Null,"$ 11,880.00"
395,APPLE - Apple Pencil - MK0C2ZA/A,600+ Sold,4.8,(11),$ 785.00
396,APPLE - Magic Keyboard for iPad Pro  - MXQT2ZA/A,10+ Sold,Null,Null,"$ 2,299.00"
397,ASUS 華碩 - ZenBook Pro 15 UX535LH-AP1871T  (i7-10870H/16GB/1TBSSD/GTX1650MaxQ/Win10) (Free upgrade to Win11),Null,Null,Null,"$ 13,998.00"
398,Spigen - AirPods 2nd Gen/1st Gen Case La Manon Leather - Grey,Null,Null,Null,$ 118.00
399,"Lenovo - IdeaPad 5 15.6"" Ryzen 7 5700U/16G/512G SSD Notebook - Graphite Grey (82LN003MHH) - Brand New Unit",Null,Null,Null,"$ 7,298.00"
400,Spigen - AirPods 2nd Gen/1st Gen Case La Manon Leather - Grey,Null,Null,Null,$ 100.00
401,ACER - 2021 New Model - Acer Aspire 7 GTX 1650 Notebook - A715-42G-R2S9,Null,Null,Null,"$ 5,999.00"
402,ASUS 華碩 - VivoBook 15 K513EA-AP1634T (i7-1165G7/8+8GB/512GB/IrisXe/Win10),Null,Null,Null,"$ 8,498.00"
403,ASUS 華碩 - ZenBook 14 UX425EA-APC1340T (15.6 i5-1135G7/16GB/512GB/IrisXe/Win10) Lilac Mist,Null,Null,Null,"$ 8,998.00"
404,ASUS 華碩 - ZenBook Pro 15 UX535LH-AP1871T  (i7-10870H/16GB/1TBSSD/GTX1650MaxQ/Win10) (Free upgrade to Win11),Null,Null,Null,"$ 13,998.00"
405,ASUS 華碩 - VivoBook 15 K513EA-AP1634T (i7-1165G7/8+8GB/512GB/IrisXe/Win10),Null,Null,Null,"$ 8,498.00"
406,"AVITA - PURA 14""  IPS FHD AMD R5-3500U 8GB 512GB SSD Win10 Home 原廠2年保養",Null,Null,Null,"$ 4,498.00"
407,"MSI - GF63 Thin 10SC 15.6""戰鬥堡壘電競筆電 (i5-10500H / GTX1650 / 16GB / 512GB / 144Hz)",Null,Null,Null,"$ 6,999.00"
408,"MSI - GF63 Thin 10SC 15.6""戰鬥堡壘電競筆電 ( i7-10750H / 8GB / GTX1650 / 512GB / 144Hz )",Null,Null,Null,"$ 7,999.00"
409,"ASUS 華碩 - ROG Scar G15 G533QM-HF035T ( Ryzen 9 5900HX/ RTX3060/ 15.6"" FHD 300Hz IPS ) Laptop",Null,Null,Null,"$ 18,888.00"
410,"MSI - Modern 14 B11M 14""專業創作筆記電腦 ( i7-1165G7 / IRIS XE / 8GB / Beige Mousse )",Null,Null,Null,"$ 6,999.00"
411,ASUS - AX5400 雙頻 WiFi 6 軍工級電競路由器 (TUF-AX5400)｜香港行貨，三年保養,Null,Null,Null,"$ 1,699.00"
412,"MSI - [Max upto 64GB RAM] Modern 14 B11MO i5( i5-1155G7/ 16GB RAM/ 512GB SSD/ 14""IPS )Laptop",Null,Null,Null,"$ 6,299.00"
413,"MSI - GF63 Thin 10SC i7 ( i7-10750H/ 8GB RAM/ 512GB SSD/ GTX 1650/ 15.6"" 144Hz ) Laptop",Null,Null,Null,"$ 6,199.00"
414,"ACER - Aspire 3 A314_35_C5QR ( C4500/ 8GB RAM/ 256GB SSD/14"" FHD IPS ) Laptop",Null,Null,Null,"$ 3,999.00"
415,GIGABYTE - GIGABYTE G5 MD  i5+RTX3050Ti【Laptop / Notebook】,Null,Null,Null,"$ 9,288.00"
416,"Chuwi - HeroBook Pro 14.1"" 手提電腦｜8GB RAM / 256GB SSD｜支援4K超高清播放｜支援HDMI輸出大螢幕",Null,4,(1),"$ 2,699.00"
417,"MSI - [Max upto 64GB RAM] Modern 14 B11MO i7( i7-1165G7/ 16GB RAM/ 512GB SSD/ 14""IPS )Laptop",Null,Null,Null,"$ 7,299.00"
418,"MSI - [WIN10 Pro Business] Summit B14M ( i7-1165G7/ 16GB RAM/ 1000GB SSD/ 14""IPS )Laptop",Null,Null,Null,"$ 7,999.00"
419,ASUS 華碩 - ZenBook 14 UX425EA-APC1644T (15.6 i7-1165G7/16GB/512GB/IrisXe/Win10) Grey,Null,Null,Null,"$ 9,998.00"
420,ASUS 華碩 - ZenBook 14 UX425EA-APC1343T (15.6 i5-1135G7/16GB/512GB/IrisXe/Win10) Lilac Mist,Null,Null,Null,"$ 8,998.00"
421,"ACER - [AMD 8 Core + GTX1650] Aspire A715-42G-R3V8 ( Ryzen7 5700u/ 16GB RAM/ 512GB SSD/ 15.6"" IPS) Laptop",Null,Null,Null,"$ 7,299.00"
422,"MSI - [軍規商務] Modern 14 B11MO i5( i5-1155G7/ 16GB RAM/ 512GB SSD/ 14""IPS )Laptop",Null,Null,Null,"$ 6,299.00"
423,"MSI - [ Intel 8 Core + RTX 3070] Pulse GL66 11UG ( i7-11800H/ RTX3070/ 15.6"" 144Hz ) Laptop",Null,Null,Null,"$ 15,999.00"
424,"MSI - [ 15.6"" RTX 3070] Pulse GL66 11UE ( i7-11800H/ RTX3070/ 15.6"" 144Hz ) Laptop",Null,Null,Null,"$ 15,999.00"
425,Dell - # In-Stock # Fast Delivery# - 100% sRGB 11th CPU - 2021 New Model Dell XPS17 9710 Laptop,Null,Null,Null,"$ 24,999.00"
426,"ACER - Swift SF514-54GT (14"", i7-1065G7, 16GB RAM, 1TB SSD, MX350, Win10 Home) SF514-54GT-79LG",Null,Null,Null,"$ 10,298.00"
427,"Lenovo - IdeaPad 5 15.6"" Ryzen 7 5700U/16G/512G SSD Notebook - Platinum Grey (82LN003JHH) - Brand New Unit",Null,Null,Null,"$ 7,298.00"
428,APPLE - [2020] 13-inch MacBook Air - 10th i5 - Space Grey (512GB),Null,Null,Null,"$ 9,999.00"
429,APPLE - [2020] 13-inch MacBook Pro with Touch Bar - 10th i5 - Silver (1TB),Null,Null,Null,"$ 15,499.00"
430,APPLE - [2020] 13-inch MacBook Pro with Touch Bar - 8th i5 - Silver (256GB),Null,Null,Null,"$ 9,999.00"
431,APPLE - [2020] 13-inch MacBook Pro with Touch Bar - 10th i5 - Silver (512GB),Null,Null,Null,"$ 13,999.00"
432,APPLE - [2020] 13-inch MacBook Pro with Touch Bar - 8th i5 - Silver (512GB),Null,Null,Null,"$ 11,499.00"
433,APPLE - [2020] 13-inch MacBook Pro with Touch Bar - 8th i5 - Space Grey (256GB),Null,Null,Null,"$ 9,999.00"
434,APPLE - [2020] 13-inch MacBook Pro with Touch Bar - 10th i5 - Space Grey (512GB),Null,Null,Null,"$ 13,999.00"
435,APPLE - [2020] 13-inch MacBook Pro with Touch Bar - 8th i5 - Space Grey (512GB),Null,Null,Null,"$ 11,499.00"
436,"APPLE - Macbook Pro 13"" M1 Chip with 8-Core CPU and 8-Core GPU - MYD82ZP/A  (2020)",Null,Null,Null,"$ 9,999.00"
437,APPLE - Macbook Air  M1 Chip with 8-Core CPU and 7-Core GPU - MGN63ZP/A (2020),Null,Null,Null,"$ 7,799.00"
438,"APPLE - iPad Pro 11"" Wi-Fi + Cellular (2021)- MHW53ZP/A",Null,Null,Null,"$ 7,499.00"
439,"Fujitsu - LIFEBOOK E5511K50B Made In Japan 15.6"" FHD Notebook i5-1135G7 8GB 512GB SSD Win10 一年保養",Null,Null,Null,"$ 6,998.00"
440,"MSI - [ 17.3"" 144Hz ] Katana GF76 11UE ( i7-11800H / RTX3060 / 17.3"" 144Hz ) Laptop",Null,Null,Null,"$ 13,499.00"
441,"MSI - Katana GF66 11UE ( i7-11800H/ RTX3060/ 15.6"" 144Hz ) Laptop",Null,Null,Null,"$ 11,999.00"
442,"HP - [11th i5+MX350] 15s-du3030TX Sliver ( Intel i5-1135G7/ MX350/ 15.6"" FHD IPS)Laptop",Null,Null,Null,"$ 5,099.00"
443,"WavLink - Thunderbolt 3 USB-C 7in1 Dock for MacBook Pro (Silver) 4K HDMI,Card reader, USB hub UHP3405M",200+ Sold,3.6,(6),$ 268.00
444,SHURE  - MOTIV MV7 主播咪高峰 - 銀色｜送專用底座,Null,Null,Null,"$ 1,780.00"
445,INCASE - Classic Sleeve collection‧avaliable for 13-inch Laptop‧LYCRA® Fiber Universal Sleeve -Black,10+ Sold,Null,Null,$ 268.00
446,Philips - 無線靜音滑鼠 - M504白色｜人體工程學設計,10+ Sold,Null,Null,$ 78.00
447,"WavLink - Thunderbolt 3 USB-C 7in1 Dock for MacBook Pro 4K HDMI,Card reader, USB hub UHP3405M 1 Year Warranty",10+ Sold,Null,Null,$ 288.00
448,Living Store - Vertical ergonomic charging wireless mouse,Null,Null,Null,$ 95.00
449,"Dell - (InStock)(Fast Delivery) 10th i7-10750H GTX1650Ti 15.6"" 100%sRGB 1.75kg - Dell Inspiron 7501-R1740",Null,5,(1),"$ 10,699.00"
450,"Lenovo - YOGA DUET 7 13""WQHD i7-10510U 16G 512SSD WIN10 HOME",Null,Null,Null,"$ 9,499.00"
451,Lenovo - LENOVO YOGA SlIM 7 CARBON I7 1165G7 16G 1TB SSD WIN 10 HOME,Null,Null,Null,"$ 11,198.00"
452,"MSI - [17.3""+ RTX 3050Ti ] MSI Sword 17 11UD ( i7-11800H/ RTX3050Ti/ 17.3"" 144Hz ) Laptop",Null,Null,Null,"$ 10,499.00"
453,"MSI - [17.3""+ RTX 3050Ti ] MSI Sword 17 11UD ( i7-11800H/ RTX3050Ti/ 17.3"" 144Hz ) Laptop",Null,Null,Null,"$ 10,799.00"
454,Lenovo - ThinkPad X1 Carbon (G6) i5 Ultralight ultimate productivity Notebook (20KGS0LS00) - High Quality Demo Unit,10+ Sold,5,(3),"$ 6,599.00"
455,"INCASE - Compact Sleeve in Flight Nylon for 13"" Macbook  Air Retina - Black",Null,Null,Null,$ 499.00
456,"Samsung - NP530XBB-K02 13.3"" FHD N5000 4G 128G SHARE Win10 Home (Pink)",Null,5,(1),"$ 3,399.00"
457,"Alienware - Alienware Best Gaming Laptop, i9 CPU - 360Hz 100% sRGB RTX3080 - ALWM17R4-R1980-W(White Color)",Null,Null,Null,"$ 39,999.00"
458,INCASE - For Apple Macbook‧Streamlined design‧13-inch Laptop‧American Brand‧Flat sleeve - Heather Grey,Null,Null,Null,$ 368.00
459,"Lenovo - LENOVO IP5 I5-1135G7 16G 512 SSD 15.6""FHD WIN 10 HOME",Null,Null,Null,"$ 6,398.00"
460,"Lenovo - LENOVO 5 RYZEN7-5800H 16G 512G SSD Geforce RTX3060 6G 17""FHD 144HZ WIN 10 HOME",Null,Null,Null,"$ 13,998.00"
461,"Lenovo - THINKBOOK 13S I5 1135G7 16G 512SSD 13.3""WUXGA WIN 10 HOME",Null,Null,Null,"$ 7,998.00"
462,Lenovo - THINKPAD T14-G1 I5 10210U 16G 512SSD Geforce MX330 2G WIN 10 HOME,Null,Null,Null,"$ 9,498.00"
463,"MSI - [17.3"" + RTX3060 ] GL76 Pulse 11UE ( i7-11800H/ RTX3060/ 32GB RAM/ 1TB/ 17.3"" 144Hz ) Laptop",Null,Null,Null,"$ 13,999.00"
464,"MSI - [Intel 8 Core w/ RTX3060] Katana GF66 11UE ( i7-11800H/ RTX3060/ 15.6"" 144Hz ) Laptop",Null,Null,Null,"$ 11,999.00"
465,"MSI - [RTX3060 + RGB KB ] Pulse GL66 11UE ( i7-11800H/ RTX3060/ 15.6"" 144Hz ) Laptop",Null,5,(1),"$ 12,999.00"
466,"MSI - [Intel i7 + RTX3050] GF63 Thin 10UC ( i7-10750H/16GB RAM/512GB SSD/RTX3050/15.6""144Hz) Laptop",Null,Null,Null,"$ 8,498.00"
467,"MSI - [Top Performance RTX3080] GE66 Raider 11UH ( i9-11980HK/ RTX3080 16GB/ 15.6"" 300Hz ) Laptop",Null,Null,Null,"$ 35,999.00"
468,"MSI - [Top Performance RTX3080] GE66 Raider 11UH ( i9-11980HK/ RTX3080 16GB/ 15.6"" 300Hz ) Laptop",Null,Null,Null,"$ 35,999.00"
469,"HP - [11th i5+MX450] Pavilion 14-dv0051TX Gold ( Intel i5-1135G7/ MX450 / 14"" FHD IPS ) Laptop",Null,Null,Null,"$ 6,298.00"
470,ASUS 華碩 - ZenBook 14 UX425EA-APC1644T (15.6 i7-1165G7/16GB/512GB/IrisXe/Win10) Grey,Null,Null,Null,"$ 9,998.00"
471,全城熱賣 - Lightning cable protectors for iPhone (Lightning Cable) USB Wire Cord Organizer Protetor,Null,Null,Null,$ 29.00
